DATABASE_NAME	TABLE_NAME	OBJECT_NAME	PREDICATE_NAME	TYPE_SUFFIX	TOTAL_CARDINALITY	ORDER
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MODIFIER-TXTS	BSET_LAB_FEE_SCHEDULE	MODIFIER	TXTS	418	2
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-DESCRIPTION-TXTS	BSET_LAB_FEE_SCHEDULE	DESCRIPTION	TXTS	9143	3
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-FLOOR-FLT	BSET_LAB_FEE_SCHEDULE	FLOOR	FLT	9145	4
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-LIMIT-FLT	BSET_LAB_FEE_SCHEDULE	LIMIT	FLT	9145	5
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-POINT-FLT	BSET_LAB_FEE_SCHEDULE	POINT	FLT	9145	6
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-YEAR-INT	BSET_LAB_FEE_SCHEDULE	YEAR	INT	9145	7
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-AK-FLT	BSET_LAB_FEE_SCHEDULE	AK	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-AL-FLT	BSET_LAB_FEE_SCHEDULE	AL	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-AR-FLT	BSET_LAB_FEE_SCHEDULE	AR	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-AZ-FLT	BSET_LAB_FEE_SCHEDULE	AZ	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-CA1-FLT	BSET_LAB_FEE_SCHEDULE	CA1	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-CA2-FLT	BSET_LAB_FEE_SCHEDULE	CA2	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-CO-FLT	BSET_LAB_FEE_SCHEDULE	CO	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-CT-FLT	BSET_LAB_FEE_SCHEDULE	CT	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-DC-FLT	BSET_LAB_FEE_SCHEDULE	DC	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-DE-FLT	BSET_LAB_FEE_SCHEDULE	DE	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-FL-FLT	BSET_LAB_FEE_SCHEDULE	FL	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-GA-FLT	BSET_LAB_FEE_SCHEDULE	GA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-HI-FLT	BSET_LAB_FEE_SCHEDULE	HI	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-IA-FLT	BSET_LAB_FEE_SCHEDULE	IA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-ID-FLT	BSET_LAB_FEE_SCHEDULE	ID	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-IL-FLT	BSET_LAB_FEE_SCHEDULE	IL	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-IN-FLT	BSET_LAB_FEE_SCHEDULE	IN	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-KS-FLT	BSET_LAB_FEE_SCHEDULE	KS	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-KY-FLT	BSET_LAB_FEE_SCHEDULE	KY	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-LA-FLT	BSET_LAB_FEE_SCHEDULE	LA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MA-FLT	BSET_LAB_FEE_SCHEDULE	MA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MD-FLT	BSET_LAB_FEE_SCHEDULE	MD	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-ME-FLT	BSET_LAB_FEE_SCHEDULE	ME	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MI-FLT	BSET_LAB_FEE_SCHEDULE	MI	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MN-FLT	BSET_LAB_FEE_SCHEDULE	MN	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MO1-FLT	BSET_LAB_FEE_SCHEDULE	MO1	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MO2-FLT	BSET_LAB_FEE_SCHEDULE	MO2	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MS-FLT	BSET_LAB_FEE_SCHEDULE	MS	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-MT-FLT	BSET_LAB_FEE_SCHEDULE	MT	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NC-FLT	BSET_LAB_FEE_SCHEDULE	NC	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-ND-FLT	BSET_LAB_FEE_SCHEDULE	ND	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NE-FLT	BSET_LAB_FEE_SCHEDULE	NE	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NH-FLT	BSET_LAB_FEE_SCHEDULE	NH	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NJ-FLT	BSET_LAB_FEE_SCHEDULE	NJ	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NM-FLT	BSET_LAB_FEE_SCHEDULE	NM	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NV-FLT	BSET_LAB_FEE_SCHEDULE	NV	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NY1-FLT	BSET_LAB_FEE_SCHEDULE	NY1	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NY2-FLT	BSET_LAB_FEE_SCHEDULE	NY2	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-NY3-FLT	BSET_LAB_FEE_SCHEDULE	NY3	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-OH-FLT	BSET_LAB_FEE_SCHEDULE	OH	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-OK-FLT	BSET_LAB_FEE_SCHEDULE	OK	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-OR-FLT	BSET_LAB_FEE_SCHEDULE	OR	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-PA-FLT	BSET_LAB_FEE_SCHEDULE	PA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-PR-FLT	BSET_LAB_FEE_SCHEDULE	PR	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-RI-FLT	BSET_LAB_FEE_SCHEDULE	RI	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-SC-FLT	BSET_LAB_FEE_SCHEDULE	SC	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-SD-FLT	BSET_LAB_FEE_SCHEDULE	SD	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-TN-FLT	BSET_LAB_FEE_SCHEDULE	TN	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-TX-FLT	BSET_LAB_FEE_SCHEDULE	TX	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-UT-FLT	BSET_LAB_FEE_SCHEDULE	UT	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-VA-FLT	BSET_LAB_FEE_SCHEDULE	VA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-VT-FLT	BSET_LAB_FEE_SCHEDULE	VT	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-WA-FLT	BSET_LAB_FEE_SCHEDULE	WA	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-WI-FLT	BSET_LAB_FEE_SCHEDULE	WI	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-WV-FLT	BSET_LAB_FEE_SCHEDULE	WV	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_LAB_FEE_SCHEDULE-WY-FLT	BSET_LAB_FEE_SCHEDULE	WY	FLT	9145	
BAL_MEDICAL_CODE_SETS	BSET_MODIFIER-MOD-TXTS	BSET_MODIFIER	MOD	TXTS	119	1
BAL_MEDICAL_CODE_SETS	BSET_MODIFIER-MODDESC-TXTS	BSET_MODIFIER	MODDESC	TXTS	119	2
BAL_MEDICAL_CODE_SETS	BSET_NPFS-CPTCODE-TXTS	BSET_NPFS	CPTCODE	TXTS	96096	1
BAL_MEDICAL_CODE_SETS	BSET_NPFS-ASSTSURG-TXTS	BSET_NPFS	ASSTSURG	TXTS	96096	2
BAL_MEDICAL_CODE_SETS	BSET_NPFS-BILATSURG-TXTS	BSET_NPFS	BILATSURG	TXTS	96096	3
BAL_MEDICAL_CODE_SETS	BSET_NPFS-COSURG-TXTS	BSET_NPFS	COSURG	TXTS	96096	4
BAL_MEDICAL_CODE_SETS	BSET_NPFS-DESCRIPTION-TXTS	BSET_NPFS	DESCRIPTION	TXTS	96096	5
BAL_MEDICAL_CODE_SETS	BSET_NPFS-ENDOBASE-TXTS	BSET_NPFS	ENDOBASE	TXTS	1861	6
BAL_MEDICAL_CODE_SETS	BSET_NPFS-FACRVU-FLT	BSET_NPFS	FACRVU	FLT	96096	7
BAL_MEDICAL_CODE_SETS	BSET_NPFS-GLOBALDAYS-TXTS	BSET_NPFS	GLOBALDAYS	TXTS	96080	8
BAL_MEDICAL_CODE_SETS	BSET_NPFS-INTRAOP-FLT	BSET_NPFS	INTRAOP	FLT	96080	9
BAL_MEDICAL_CODE_SETS	BSET_NPFS-MOD-TXTS	BSET_NPFS	MOD	TXTS	14097	10
BAL_MEDICAL_CODE_SETS	BSET_NPFS-MPRVU-FLT	BSET_NPFS	MPRVU	FLT	96096	11
BAL_MEDICAL_CODE_SETS	BSET_NPFS-MULTPROC-TXTS	BSET_NPFS	MULTPROC	TXTS	96096	12
BAL_MEDICAL_CODE_SETS	BSET_NPFS-NONFACRVU-FLT	BSET_NPFS	NONFACRVU	FLT	96096	13
BAL_MEDICAL_CODE_SETS	BSET_NPFS-PCTC-TXTS	BSET_NPFS	PCTC	TXTS	96096	14
BAL_MEDICAL_CODE_SETS	BSET_NPFS-POSTOP-FLT	BSET_NPFS	POSTOP	FLT	96080	15
BAL_MEDICAL_CODE_SETS	BSET_NPFS-PREOP-FLT	BSET_NPFS	PREOP	FLT	96080	16
BAL_MEDICAL_CODE_SETS	BSET_NPFS-STATUSCODE-TXTS	BSET_NPFS	STATUSCODE	TXTS	96096	17
BAL_MEDICAL_CODE_SETS	BSET_NPFS-TEAMSURG-TXTS	BSET_NPFS	TEAMSURG	TXTS	96096	18
BAL_MEDICAL_CODE_SETS	BSET_NPFS-WORKRVU-FLT	BSET_NPFS	WORKRVU	FLT	96096	19
BAL_MEDICAL_CODE_SETS	BSET_NPFS-YEAR-INT	BSET_NPFS	YEAR	INT	96096	20
BAL_PROVIDER	BSET_NPI-NPI-INT	BSET_NPI	NPI	INT	3564357	1
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_TELEPHONE_NUMBER-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_TELEPHONE_NUMBER	TXTS	858799	8
BAL_PROVIDER	BSET_NPI-EMPLOYER_IDENTIFICATION_NUMBER_EIN-TXTS	BSET_NPI	EMPLOYER_IDENTIFICATION_NUMBER_EIN	TXTS	858799	10
BAL_PROVIDER	BSET_NPI-ENTITY_TYPE_CODE-TXTS	BSET_NPI	ENTITY_TYPE_CODE	TXTS	3564357	11
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_1-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_1	TXTS	3564355	15
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_2-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_2	TXTS	455679	16
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_1-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_1	TXTS	415279	18
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_2-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_2	TXTS	64799	19
BAL_PROVIDER	BSET_NPI-IS_ORGANIZATION_SUBPART-TXTS	BSET_NPI	IS_ORGANIZATION_SUBPART	TXTS	648649	21
BAL_PROVIDER	BSET_NPI-IS_SOLE_PROPRIETOR-TXTS	BSET_NPI	IS_SOLE_PROPRIETOR	TXTS	2705558	22
BAL_PROVIDER	BSET_NPI-LAST_UPDATE_DATE-DTM	BSET_NPI	LAST_UPDATE_DATE	DTM	3564357	23
BAL_PROVIDER	BSET_NPI-NPI_DEACTIVATION_DATE-DTM	BSET_NPI	NPI_DEACTIVATION_DATE	DTM	4736	24
BAL_PROVIDER	BSET_NPI-NPI_REACTIVATION_DATE-DTM	BSET_NPI	NPI_REACTIVATION_DATE	DTM	4736	25
BAL_PROVIDER	BSET_NPI-PARENT_ORGANIZATION_LBN-TXTS	BSET_NPI	PARENT_ORGANIZATION_LBN	TXTS	68443	26
BAL_PROVIDER	BSET_NPI-PARENT_ORGANIZATION_TIN-TXTS	BSET_NPI	PARENT_ORGANIZATION_TIN	TXTS	68452	27
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_MAILING_ADDRESS_CITY_NAME-TXTS	BSET_NPI	PROVIDER_BUSINESS_MAILING_ADDRESS_CITY_NAME	TXTS	3564357	28
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_MAILING_ADDRESS_COUNTRY_CODE_IF_OUTSIDE_U_S-TXTS	BSET_NPI	PROVIDER_BUSINESS_MAILING_ADDRESS_COUNTRY_CODE_IF_OUTSIDE_U_S	TXTS	3564357	29
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_MAILING_ADDRESS_FAX_NUMBER-TXTS	BSET_NPI	PROVIDER_BUSINESS_MAILING_ADDRESS_FAX_NUMBER	TXTS	2026411	30
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_MAILING_ADDRESS_POSTAL_CODE-TXTS	BSET_NPI	PROVIDER_BUSINESS_MAILING_ADDRESS_POSTAL_CODE	TXTS	3564353	31
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_MAILING_ADDRESS_STATE_NAME-TXTS	BSET_NPI	PROVIDER_BUSINESS_MAILING_ADDRESS_STATE_NAME	TXTS	3564357	32
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_MAILING_ADDRESS_TELEPHONE_NUMBER-TXTS	BSET_NPI	PROVIDER_BUSINESS_MAILING_ADDRESS_TELEPHONE_NUMBER	TXTS	3243988	33
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_CITY_NAME-TXTS	BSET_NPI	PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_CITY_NAME	TXTS	3564357	34
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_COUNTRY_CODE_IF_OUTSIDE_U_S-TXTS	BSET_NPI	PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_COUNTRY_CODE_IF_OUTSIDE_U_S	TXTS	3564357	35
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_FAX_NUMBER-TXTS	BSET_NPI	PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_FAX_NUMBER	TXTS	2155432	36
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_POSTAL_CODE-TXTS	BSET_NPI	PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_POSTAL_CODE	TXTS	3564352	37
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_STATE_NAME-TXTS	BSET_NPI	PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_STATE_NAME	TXTS	3564357	38
BAL_PROVIDER	BSET_NPI-PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_TELEPHONE_NUMBER-TXTS	BSET_NPI	PROVIDER_BUSINESS_PRACTICE_LOCATION_ADDRESS_TELEPHONE_NUMBER	TXTS	3564354	39
BAL_PROVIDER	BSET_NPI-PROVIDER_CREDENTIAL_TEXT-TXTS	BSET_NPI	PROVIDER_CREDENTIAL_TEXT	TXTS	2405592	40
BAL_PROVIDER	BSET_NPI-PROVIDER_ENUMERATION_DATE-DTM	BSET_NPI	PROVIDER_ENUMERATION_DATE	DTM	3564357	41
BAL_PROVIDER	BSET_NPI-PROVIDER_FIRST_LINE_BUSINESS_MAILING_ADDRESS-TXTS	BSET_NPI	PROVIDER_FIRST_LINE_BUSINESS_MAILING_ADDRESS	TXTS	3564357	42
BAL_PROVIDER	BSET_NPI-PROVIDER_FIRST_LINE_BUSINESS_PRACTICE_LOCATION_ADDRESS-TXTS	BSET_NPI	PROVIDER_FIRST_LINE_BUSINESS_PRACTICE_LOCATION_ADDRESS	TXTS	3564357	43
BAL_PROVIDER	BSET_NPI-PROVIDER_FIRST_NAME-TXTS	BSET_NPI	PROVIDER_FIRST_NAME	TXTS	2705558	44
BAL_PROVIDER	BSET_NPI-PROVIDER_GENDER_CODE-TXTS	BSET_NPI	PROVIDER_GENDER_CODE	TXTS	2705558	45
BAL_PROVIDER	BSET_NPI-PROVIDER_LAST_NAME_LEGAL_NAME-TXTS	BSET_NPI	PROVIDER_LAST_NAME_LEGAL_NAME	TXTS	2705528	46
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_1-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_1	TXTS	2793231	47
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_1-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_1	TXTS	2913512	50
BAL_PROVIDER	BSET_NPI-PROVIDER_MIDDLE_NAME-TXTS	BSET_NPI	PROVIDER_MIDDLE_NAME	TXTS	1928200	53
BAL_PROVIDER	BSET_NPI-PROVIDER_NAME_PREFIX_TEXT-TXTS	BSET_NPI	PROVIDER_NAME_PREFIX_TEXT	TXTS	1328714	54
BAL_PROVIDER	BSET_NPI-PROVIDER_NAME_SUFFIX_TEXT-TXTS	BSET_NPI	PROVIDER_NAME_SUFFIX_TEXT	TXTS	64948	55
BAL_PROVIDER	BSET_NPI-PROVIDER_ORGANIZATION_NAME_LEGAL_BUSINESS_NAME-TXTS	BSET_NPI	PROVIDER_ORGANIZATION_NAME_LEGAL_BUSINESS_NAME	TXTS	858799	56
BAL_PROVIDER	BSET_NPI-PROVIDER_SECOND_LINE_BUSINESS_MAILING_ADDRESS-TXTS	BSET_NPI	PROVIDER_SECOND_LINE_BUSINESS_MAILING_ADDRESS	TXTS	1123193	66
BAL_PROVIDER	BSET_NPI-PROVIDER_SECOND_LINE_BUSINESS_PRACTICE_LOCATION_ADDRESS-TXTS	BSET_NPI	PROVIDER_SECOND_LINE_BUSINESS_PRACTICE_LOCATION_ADDRESS	TXTS	1219692	67
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_CREDENTIAL_TEXT-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_CREDENTIAL_TEXT	TXTS	428288	
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_FIRST_NAME-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_FIRST_NAME	TXTS	858799	
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_LAST_NAME-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_LAST_NAME	TXTS	858791	
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_MIDDLE_NAME-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_MIDDLE_NAME	TXTS	482072	
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_NAME_PREFIX_TEXT-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_NAME_PREFIX_TEXT	TXTS	479933	
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_NAME_SUFFIX_TEXT-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_NAME_SUFFIX_TEXT	TXTS	26200	
BAL_PROVIDER	BSET_NPI-AUTHORIZED_OFFICIAL_TITLE_OR_POSITION-TXTS	BSET_NPI	AUTHORIZED_OFFICIAL_TITLE_OR_POSITION	TXTS	858798	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_1	TXTS	3564355	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_2	TXTS	455679	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_3	TXTS	130128	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_3-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_3	TXTS	130128	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_3-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_3	TXTS	29856	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_2-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_2	TXTS	348454	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_3-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_3	TXTS	96482	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_2-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_2	TXTS	362054	
BAL_PROVIDER	BSET_NPI-PROVIDER_LICENSE_NUMBER_STATE_CODE_3-TXTS	BSET_NPI	PROVIDER_LICENSE_NUMBER_STATE_CODE_3	TXTS	100778	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_CREDENTIAL_TEXT-TXTS	BSET_NPI	PROVIDER_OTHER_CREDENTIAL_TEXT	TXTS	96576	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_FIRST_NAME-TXTS	BSET_NPI	PROVIDER_OTHER_FIRST_NAME	TXTS	144729	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_LAST_NAME-TXTS	BSET_NPI	PROVIDER_OTHER_LAST_NAME	TXTS	144726	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_LAST_NAME_TYPE_CODE-TXTS	BSET_NPI	PROVIDER_OTHER_LAST_NAME_TYPE_CODE	TXTS	144729	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_MIDDLE_NAME-TXTS	BSET_NPI	PROVIDER_OTHER_MIDDLE_NAME	TXTS	102834	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_NAME_PREFIX_TEXT-TXTS	BSET_NPI	PROVIDER_OTHER_NAME_PREFIX_TEXT	TXTS	58060	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_NAME_SUFFIX_TEXT-TXTS	BSET_NPI	PROVIDER_OTHER_NAME_SUFFIX_TEXT	TXTS	1487	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_ORGANIZATION_NAME-TXTS	BSET_NPI	PROVIDER_OTHER_ORGANIZATION_NAME	TXTS	299638	
BAL_PROVIDER	BSET_NPI-PROVIDER_OTHER_ORGANIZATION_NAME_TYPE_CODE-TXTS	BSET_NPI	PROVIDER_OTHER_ORGANIZATION_NAME_TYPE_CODE	TXTS	299640	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_10-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_10	TXTS	3647	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_11-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_11	TXTS	2795	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_12-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_12	TXTS	2223	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_13-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_13	TXTS	1803	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_14-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_14	TXTS	1468	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_15-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_15	TXTS	1099	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_4	TXTS	42696	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_5	TXTS	22260	
